country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",15-01-2026 12:00,26.146529,87.454184,PM10,31,155,90
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-01-2026 12:00,25.5626095,84.663264,PM2.5,30,78,53
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-01-2026 12:00,25.5626095,84.663264,PM10,44,110,78
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-01-2026 12:00,25.5626095,84.663264,SO2,10,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",15-01-2026 12:00,25.5626095,84.663264,CO,42,70,52
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",15-01-2026 12:00,24.75746,84.366208,PM2.5,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",15-01-2026 12:00,24.75746,84.366208,NO2,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",15-01-2026 12:00,24.75746,84.366208,CO,101,103,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",15-01-2026 12:00,25.42742023,86.13886079,PM2.5,57,305,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",15-01-2026 12:00,25.42742023,86.13886079,NO2,10,16,13
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",15-01-2026 12:00,26.80365,84.51954,PM2.5,63,297,150
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",15-01-2026 12:00,13.20488,79.097889,SO2,10,36,18
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",15-01-2026 12:00,14.465052,78.824187,CO,13,32,15
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-01-2026 12:00,16.9872867,81.7363176,NO2,14,45,27
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",15-01-2026 12:00,16.9872867,81.7363176,OZONE,7,21,11
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",15-01-2026 12:00,13.67,79.35,PM10,54,114,80
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",15-01-2026 12:00,13.67,79.35,SO2,7,10,8
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",15-01-2026 12:00,13.67,79.35,OZONE,6,58,30
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",15-01-2026 12:00,13.615387,79.40923,SO2,15,22,16
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",15-01-2026 12:00,25.7808257,84.7446768,PM10,37,180,109
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",15-01-2026 12:00,25.7808257,84.7446768,CO,38,60,42
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",15-01-2026 12:00,24.7955,84.9994,SO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",15-01-2026 12:00,24.7955,84.9994,OZONE,19,20,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",15-01-2026 12:00,24.792403,84.992416,PM2.5,30,137,63
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",15-01-2026 12:00,24.792403,84.992416,NO2,3,8,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",15-01-2026 12:00,24.792403,84.992416,SO2,3,16,11
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",15-01-2026 12:00,24.762518,84.982348,OZONE,10,55,20
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",15-01-2026 12:00,25.697189,85.2459,PM10,95,152,128
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",15-01-2026 12:00,17.72,83.3,PM10,116,425,201
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-01-2026 12:00,27.103358,93.679645,PM10,65,428,159
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-01-2026 12:00,27.103358,93.679645,NO2,6,7,7
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-01-2026 12:00,27.103358,93.679645,NH3,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",15-01-2026 12:00,27.103358,93.679645,OZONE,5,6,5
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",15-01-2026 12:00,26.071318,91.87488,PM10,71,107,89
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",15-01-2026 12:00,26.071318,91.87488,SO2,26,32,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",15-01-2026 12:00,26.10887,91.589544,NH3,4,6,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",15-01-2026 12:00,26.63086,84.90051,OZONE,3,10,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB",15-01-2026 12:00,25.376776,86.471523,PM10,54,282,84
India,Bihar,Munger,"Town Hall, Munger - BSPCB",15-01-2026 12:00,25.376776,86.471523,NH3,6,7,6
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",15-01-2026 12:00,26.11442,85.39813,NO2,36,64,45
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",15-01-2026 12:00,26.1209,85.3647,NO2,9,14,10
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",15-01-2026 12:00,26.1209,85.3647,CO,11,50,28
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",15-01-2026 12:00,25.586562,85.043586,PM2.5,102,297,196
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",15-01-2026 12:00,26.349082,92.68449,CO,10,24,21
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",15-01-2026 12:00,26.349082,92.68449,OZONE,8,9,9
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-01-2026 12:00,24.82827,92.79525,NO2,21,27,25
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-01-2026 12:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",15-01-2026 12:00,24.82827,92.79525,SO2,3,7,5
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",15-01-2026 12:00,26.987634,94.636574,PM10,55,95,73
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",15-01-2026 12:00,26.987634,94.636574,SO2,11,13,12
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",15-01-2026 12:00,26.146529,87.454184,PM2.5,37,302,123
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",15-01-2026 12:00,13.615387,79.40923,CO,24,46,27
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",15-01-2026 12:00,13.615387,79.40923,OZONE,17,25,18
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",15-01-2026 12:00,16.486692,80.699436,SO2,9,16,12
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",15-01-2026 12:00,16.486692,80.699436,CO,28,48,46
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",15-01-2026 12:00,16.509717,80.612222,NH3,3,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",15-01-2026 12:00,16.509717,80.612222,SO2,14,20,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",15-01-2026 12:00,16.554731,80.64911,PM10,85,97,89
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",15-01-2026 12:00,16.554731,80.64911,SO2,12,16,14
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-01-2026 12:00,16.5150833,80.5181667,PM10,94,198,123
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",15-01-2026 12:00,16.5150833,80.5181667,OZONE,13,81,29
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",15-01-2026 12:00,14.675886,77.593027,PM10,64,98,77
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",15-01-2026 12:00,14.675886,77.593027,SO2,10,15,11
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",15-01-2026 12:00,13.20488,79.097889,PM2.5,60,140,80
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",15-01-2026 12:00,25.251013,86.989001,PM10,52,98,82
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",15-01-2026 12:00,25.251013,86.989001,CO,37,57,42
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",15-01-2026 12:00,25.265194,87.012947,NO2,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",15-01-2026 12:00,25.265194,87.012947,CO,68,84,72
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",15-01-2026 12:00,25.7808257,84.7446768,PM2.5,28,233,101
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",15-01-2026 12:00,25.560083,87.553265,NO2,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",15-01-2026 12:00,25.560083,87.553265,OZONE,23,32,25
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",15-01-2026 12:00,26.0881305,87.93840336,OZONE,15,18,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",15-01-2026 12:00,27.308328,84.531742,SO2,16,17,17
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",15-01-2026 12:00,28.498571,77.26484,SO2,8,17,10
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",15-01-2026 12:00,28.498571,77.26484,CO,12,102,73
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",15-01-2026 12:00,28.5710274,77.0719006,NO2,38,128,68
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",15-01-2026 12:00,28.5710274,77.0719006,CO,35,109,77
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",15-01-2026 12:00,28.6811736,77.3025234,PM10,110,457,220
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",15-01-2026 12:00,28.54246,77.191651,PM2.5,163,402,317
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",15-01-2026 12:00,28.54246,77.191651,NO2,16,103,49
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",15-01-2026 12:00,28.54246,77.191651,CO,36,111,92
India,Delhi,Delhi,"ITO, Delhi - CPCB",15-01-2026 12:00,28.628624,77.24106,PM10,152,313,220
India,Delhi,Delhi,"ITO, Delhi - CPCB",15-01-2026 12:00,28.628624,77.24106,NO2,10,58,29
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",15-01-2026 12:00,22.368195,82.746431,SO2,9,31,16
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",15-01-2026 12:00,22.348441,82.549611,PM2.5,6,73,37
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",15-01-2026 12:00,22.348441,82.549611,NH3,1,1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",15-01-2026 12:00,22.348441,82.549611,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",15-01-2026 12:00,22.348441,82.549611,CO,20,51,22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",15-01-2026 12:00,22.12665,83.483212,PM10,56,159,103
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",15-01-2026 12:00,22.12665,83.483212,SO2,1,33,16
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",15-01-2026 12:00,22.1910172,83.5197009,CO,6,23,12
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",15-01-2026 12:00,21.258815,81.578979,NO2,32,53,47
India,Delhi,Delhi,"Alipur, Delhi - DPCC",15-01-2026 12:00,28.815329,77.15301,PM10,130,339,203
India,Delhi,Delhi,"Alipur, Delhi - DPCC",15-01-2026 12:00,28.815329,77.15301,CO,49,90,60
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",15-01-2026 12:00,28.647622,77.315809,PM10,175,436,323
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",15-01-2026 12:00,28.695381,77.181665,PM2.5,307,462,368
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",15-01-2026 12:00,28.695381,77.181665,PM10,157,441,287
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",15-01-2026 12:00,28.695381,77.181665,SO2,8,22,15
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",15-01-2026 12:00,28.695381,77.181665,OZONE,4,104,11
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",15-01-2026 12:00,28.4706914,77.1099364,PM2.5,190,375,296
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",15-01-2026 12:00,21.219665,81.630094,SO2,5,27,9
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",15-01-2026 12:00,21.237755,81.705301,OZONE,10,15,10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",15-01-2026 12:00,21.371751,81.664929,NO2,48,59,53
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",15-01-2026 12:00,21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",15-01-2026 12:00,22.06631475,83.33820077,NO2,35,81,55
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",15-01-2026 12:00,22.06631475,83.33820077,SO2,5,10,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",15-01-2026 12:00,21.194815,81.31477,CO,26,70,36
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",15-01-2026 12:00,21.185571,81.343175,PM2.5,27,90,57
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",15-01-2026 12:00,21.185571,81.343175,PM10,35,123,63
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",15-01-2026 12:00,21.185571,81.343175,SO2,5,10,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",15-01-2026 12:00,21.224231,81.40835,PM10,44,119,73
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",15-01-2026 12:00,21.224231,81.40835,SO2,12,90,43
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",15-01-2026 12:00,25.586562,85.043586,NO2,32,87,52
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",15-01-2026 12:00,25.586562,85.043586,SO2,4,10,7
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",15-01-2026 12:00,25.586562,85.043586,CO,49,112,64
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",15-01-2026 12:00,25.610369,85.132568,CO,34,76,58
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",15-01-2026 12:00,25.599486,85.113666,PM10,62,230,113
India,Bihar,Patna,"Samanpura, Patna - BSPCB",15-01-2026 12:00,25.596727,85.085624,PM2.5,80,231,150
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",15-01-2026 12:00,25.0328,85.41948,NO2,8,10,9
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",15-01-2026 12:00,25.859655,85.77944,NH3,1,1,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",15-01-2026 12:00,25.859655,85.77944,SO2,20,28,25
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",15-01-2026 12:00,26.2271665,84.3570427,SO2,8,8,8
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",15-01-2026 12:00,30.751462,76.762879,PM2.5,87,250,166
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",15-01-2026 12:00,30.751462,76.762879,NH3,5,6,6
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",15-01-2026 12:00,30.751462,76.762879,OZONE,1,7,2
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",15-01-2026 12:00,28.5512005,77.2735737,PM2.5,19,362,272
India,Delhi,Delhi,"DTU, Delhi - CPCB",15-01-2026 12:00,28.7500499,77.1112615,PM10,121,287,188
India,Delhi,Delhi,"DTU, Delhi - CPCB",15-01-2026 12:00,28.7500499,77.1112615,SO2,34,36,35
India,Delhi,Delhi,"DTU, Delhi - CPCB",15-01-2026 12:00,28.7500499,77.1112615,CO,44,76,59
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",15-01-2026 12:00,28.674045,77.131023,NH3,6,7,6
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",15-01-2026 12:00,28.674045,77.131023,SO2,3,12,7
India,Delhi,Delhi,"Pusa, Delhi - DPCC",15-01-2026 12:00,28.639652,77.146275,NH3,9,22,18
India,Delhi,Delhi,"Pusa, Delhi - DPCC",15-01-2026 12:00,28.639652,77.146275,SO2,2,12,5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",15-01-2026 12:00,28.639652,77.146275,CO,62,108,76
India,Delhi,Delhi,"Pusa, Delhi - IMD",15-01-2026 12:00,28.63611,77.173332,PM10,134,353,217
India,Delhi,Delhi,"Pusa, Delhi - IMD",15-01-2026 12:00,28.63611,77.173332,OZONE,40,300,48
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",15-01-2026 12:00,28.563262,77.186937,PM10,163,378,264
India,Delhi,Delhi,"Rohini, Delhi - DPCC",15-01-2026 12:00,28.732528,77.11992,PM10,142,410,252
India,Delhi,Delhi,"Rohini, Delhi - DPCC",15-01-2026 12:00,28.732528,77.11992,NO2,27,76,44
India,Delhi,Delhi,"Rohini, Delhi - DPCC",15-01-2026 12:00,28.732528,77.11992,SO2,6,42,10
India,Delhi,Delhi,"Rohini, Delhi - DPCC",15-01-2026 12:00,28.732528,77.11992,OZONE,3,117,11
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",15-01-2026 12:00,23.020509,72.579261,CO,2,40,9
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",15-01-2026 12:00,23.016834,72.625775,PM10,87,170,117
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",15-01-2026 12:00,23.041137,72.456691,PM2.5,47,196,109
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",15-01-2026 12:00,23.023389,72.515201,SO2,5,41,11
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",15-01-2026 12:00,23.076793,72.627874,NO2,9,78,39
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",15-01-2026 12:00,23.076793,72.627874,NH3,2,11,5
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",15-01-2026 12:00,23.076793,72.627874,CO,2,24,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",15-01-2026 12:00,28.822836,77.101981,OZONE,2,76,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",15-01-2026 12:00,28.56789,77.250515,NH3,7,9,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",15-01-2026 12:00,28.56789,77.250515,OZONE,3,232,16
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",15-01-2026 12:00,28.6573814,77.1585447,PM2.5,222,403,326
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",15-01-2026 12:00,28.6573814,77.1585447,CO,56,117,88
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",15-01-2026 12:00,28.530785,77.271255,NO2,66,147,91
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",15-01-2026 12:00,21.613267,73.010555,PM2.5,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",15-01-2026 12:00,21.613267,73.010555,CO,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",15-01-2026 12:00,23.163798,72.677768,PM2.5,45,83,65
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",15-01-2026 12:00,23.243639,72.68994,PM2.5,5,13,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",15-01-2026 12:00,23.243639,72.68994,NO2,8,9,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",15-01-2026 12:00,23.243639,72.68994,CO,4,52,33
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",15-01-2026 12:00,28.636429,77.201067,CO,6,62,25
India,Delhi,Delhi,"Mundka, Delhi - DPCC",15-01-2026 12:00,28.684678,77.076574,PM10,149,350,242
India,Delhi,Delhi,"Mundka, Delhi - DPCC",15-01-2026 12:00,28.684678,77.076574,NH3,10,15,13
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",15-01-2026 12:00,28.60909,77.0325413,NO2,50,87,64
India,Delhi,Delhi,"Narela, Delhi - DPCC",15-01-2026 12:00,28.822836,77.101981,PM10,130,402,235
India,Delhi,Delhi,"ITO, Delhi - CPCB",15-01-2026 12:00,28.628624,77.24106,NH3,5,10,7
India,Delhi,Delhi,"ITO, Delhi - CPCB",15-01-2026 12:00,28.628624,77.24106,CO,44,102,66
India,Delhi,Delhi,"ITO, Delhi - CPCB",15-01-2026 12:00,28.628624,77.24106,OZONE,22,72,26
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",15-01-2026 12:00,28.73282,77.170633,PM10,135,414,255
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",15-01-2026 12:00,28.611281,77.237738,NH3,19,24,22
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",15-01-2026 12:00,23.107969,72.574648,NH3,2,5,3
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",15-01-2026 12:00,23.107969,72.574648,CO,1,42,6
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",15-01-2026 12:00,22.977134,72.553024,CO,16,59,38
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",15-01-2026 12:00,23.020509,72.579261,NO2,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",15-01-2026 12:00,28.531346,77.190156,PM2.5,207,384,334
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",15-01-2026 12:00,28.531346,77.190156,NH3,3,6,5
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",15-01-2026 12:00,28.672342,77.31526,PM2.5,309,435,381
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",15-01-2026 12:00,28.672342,77.31526,NO2,42,100,63
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",15-01-2026 12:00,28.672342,77.31526,CO,56,100,74
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",15-01-2026 12:00,28.422681,77.148944,CO,40,114,108
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",15-01-2026 12:00,28.422681,77.148944,OZONE,6,61,8
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",15-01-2026 12:00,28.4227,77.0667,NO2,6,15,9
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",15-01-2026 12:00,28.4275,77.1465,PM10,149,275,208
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",15-01-2026 12:00,28.4275,77.1465,CO,35,86,77
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",15-01-2026 12:00,28.4275,77.1465,OZONE,4,18,9
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",15-01-2026 12:00,28.4501238,77.0263051,PM2.5,182,361,310
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",15-01-2026 12:00,28.4501238,77.0263051,PM10,133,304,226
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",15-01-2026 12:00,29.14056,75.744941,NO2,26,27,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",15-01-2026 12:00,29.14056,75.744941,NH3,10,11,11
India,Haryana,Jind,"Police Lines, Jind - HSPCB",15-01-2026 12:00,29.307814,76.337619,PM2.5,114,354,216
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",15-01-2026 12:00,28.6701,76.9254,NO2,12,14,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",15-01-2026 12:00,28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",15-01-2026 12:00,28.6701,76.9254,SO2,7,7,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",15-01-2026 12:00,28.3419248,77.319699,PM10,180,336,274
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",15-01-2026 12:00,28.3419248,77.319699,SO2,2,7,4
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",15-01-2026 12:00,28.806223,76.141105,OZONE,5,11,7
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",15-01-2026 12:00,28.593883,76.270653,NO2,9,22,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",15-01-2026 12:00,28.2068,76.7997,PM2.5,172,377,287
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",15-01-2026 12:00,28.2068,76.7997,NO2,16,56,42
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",15-01-2026 12:00,30.1480566,77.2893471,SO2,9,16,12
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",15-01-2026 12:00,30.1480566,77.2893471,CO,28,54,44
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",15-01-2026 12:00,34.06313,74.96017,PM10,70,112,94
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",15-01-2026 12:00,34.06313,74.96017,SO2,2,4,3
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",15-01-2026 12:00,34.066206,74.81982,PM2.5,14,32,21
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",15-01-2026 12:00,23.80569,86.44268,PM10,67,229,127
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",15-01-2026 12:00,16.172806,75.659694,PM2.5,34,36,35
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",15-01-2026 12:00,30.7057778,76.85318056,SO2,14,15,15
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",15-01-2026 12:00,30.7057778,76.85318056,CO,6,37,34
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",15-01-2026 12:00,29.432304,76.972765,SO2,18,19,19
